"searched_zipcode","searched_lat","searched_lng","searched_address","searched_state","searched_city","searched_metro","is_gh","latitude","longitude","distance","loc_name","loc_number","url","address","cuisines","delivery_fee_raw","delivery_fee","delivery_time_raw","delivery_time","service_fee","phone","review_count","review_rating","RunDate","restaurant_tags","delivery_type"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.13476181","-118.25753022","0.3","Taco Bell","928770","https://www.grubhub.com/taco-bell-932-s-central-ave-glendale/928770","932 S Central Ave","[""Bowls"", ""Breakfast"", ""Burritos"", ""Chicken"", ""Coffee and Tea"", ""Dessert"", ""Fast Food"", ""Mexican"", ""Potato"", ""Steak"", ""Tacos"", ""Vegetarian""]","$1.99 delivery",1.99,"15-35",25.0,12.50,"8889029211",356,4.62,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.1623054","-118.3727174","1.85","Lenzini's Pizza","308907","https://www.grubhub.com/lenzinis-pizza-5044-lankershim-blvd-north-hollywood/308907","5044 Lankershim Blvd","[""Gluten-Free"", ""Lunch Specials"", ""Pizza"", ""Salads"", ""Sandwiches""]","$0 delivery",0.00,"45-60",52.5,0.00,"8185060200",953,4.47,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.13291931","-118.26250458","0.34","Old Gyumri Gourmet Cuisine","2198332","https://www.grubhub.com/old-gyumri-gourmet-cuisine-4441-san-fernando-rd-glendale/2198332","4441 San Fernando Rd","[""Gyro"", ""Israeli"", ""Mediterranean"", ""Middle Eastern"", ""Polish"", ""Russian"", ""Salads"", ""Sandwiches"", ""Soup""]","$1.99 delivery",1.99,"50-95",72.5,0.00,"8185500448",17,3.86,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.171769","-118.370304","1.85","77 Asian Kitchen ","289946","https://www.grubhub.com/77-asian-kitchen-5560-c-vineland-ave-north-hollywood/289946","5560 C Vineland Ave","[""Asian"", ""Chinese"", ""Eclectic"", ""Japanese"", ""Lunch Specials"", ""Sushi""]","$2.49 delivery",2.49,"30-50",40.0,10.00,"8189808777",987,3.99,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14235687","-118.26509858","0.38","Bomb AF Burrito","3008293","https://www.grubhub.com/bomb-af-burrito-514-west-colorado-street-glendale/3008293","514 West Colorado Street","[""American"", ""Burritos"", ""Coffee and Tea"", ""Fast Food""]","$0.99 delivery",0.99,"20-35",27.5,10.00,"6616449961",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.16674041","-118.30854798","1.85","Alameda Liquor - Burbank","2296971","https://www.grubhub.com/alameda-liquor---burbank-929-s-victory-blvd-burbank/2296971","929 S Victory Blvd","[""Alcohol"", ""Convenience""]","$2.49 delivery",2.49,"25-35",30.0,5.25,"8188421377",1,3.52,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.13324356","-118.25727845","0.39","Baskin Robbins","2671263","https://www.grubhub.com/baskin-robbins-1100-s-central-ave-glendale/2671263","1100 S Central Ave","[""American"", ""Cakes"", ""Dessert"", ""Donuts"", ""Ice Cream""]","$0.99 delivery",0.99,"15-30",22.5,10.00,"8182470600",20,3.77,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.18374252","-118.32188416","1.86","McDonald's","2592064","https://www.grubhub.com/mcdonalds-900-w-burbank-blvd-burbank/2592064","900 W Burbank Blvd","[""American"", ""Bakery"", ""Breakfast"", ""Cafe"", ""Chicken"", ""Coffee and Tea"", ""Fast Food"", ""Hamburgers"", ""Ice Cream"", ""Kids Menu"", ""Sandwiches""]","$2.49 delivery",2.49,"20-25",22.5,10.00,"8185566285",35,4.10,"2022-04-25 07:01:11","[""GFR_AS_POS_COMPANION"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.1346267","-118.25526418834323","0.41","The Greyhound Bar & Grill (Glendale)","1944555","https://www.grubhub.com/the-greyhound-bar--grill-glendale-933-s-brand-blvd-glendale/1944555","933 S Brand Blvd","[""Salads"", ""Sandwiches"", ""Soup"", ""Wings"", ""Wraps""]","$0.99 delivery",0.99,"20-35",27.5,10.00,"7472406825",8,3.64,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.16257858","-118.37299347","1.87","The Urban Skillet","757578","https://www.grubhub.com/the-urban-skillet-5060-lankershim-blvd-north-hollywood/757578","5060 Lankershim Blvd","[""American"", ""Hamburgers"", ""Sandwiches""]","$2.49 delivery",2.49,"20-35",27.5,5.25,"8185794000",237,4.07,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14256286","-118.25694275","0.42","Foxy's Glendale","2032370","https://www.grubhub.com/foxys-glendale-206-e-colorado-st-glendale/2032370","206 E Colorado St","[""Chicken"", ""Grill"", ""Hamburgers"", ""Potato"", ""Salads"", ""Sandwiches"", ""Wraps""]","$0.99 delivery",0.99,"20-40",30.0,10.00,"8182460244",158,4.30,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.13619232","-118.35201264","1.87","Ben & Jerry’s Ice Cream and Frozen Yogurt","2343214","https://www.grubhub.com/ben--jerrys-ice-cream-and-frozen-yogurt-100-universal-city-plaza-universal-city/2343214","100 Universal City Plaza","[""Cakes"", ""Dessert"", ""Shakes""]","$2.49 delivery",2.49,"30-35",32.5,5.25,"8187541019",6,3.76,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.13619232","-118.35201264","1.87","The Ice Cream Shop","2406991","https://www.grubhub.com/the-ice-cream-shop-100-universal-city-plaza-universal-city/2406991","100 Universal City Plaza","[""Convenience"", ""Dessert"", ""Ice Cream""]","$2.49 delivery",2.49,"35-40",37.5,7.25,"8187541019",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14220428","-118.25530243","0.47","Yoshinoya","3053351","https://www.grubhub.com/yoshinoya-100-w-colorado-st-glendale/3053351","100 W Colorado St","[""Asian"", ""Bowls"", ""Chicken"", ""Fast Food"", ""Healthy"", ""Japanese""]","$0.99 delivery",0.99,"15-35",25.0,12.00,"8182405561",1,3.52,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.13620758","-118.35210419","1.87","Barstool Bites","2959202","https://www.grubhub.com/barstool-bites-1000-universal-studios-blvd-universal-city/2959202","1000 Universal Studios Blvd","[""American"", ""Hamburgers"", ""Sandwiches"", ""Wings""]","$2.49 delivery",2.49,"25-40",32.5,5.25,"8662466060",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14395141","-118.25698853","0.5","BEIGNET BOX","2897183","https://www.grubhub.com/beignet-box-658-americana-way-glendale/2897183","658 Americana Way","[""Cafe"", ""Coffee and Tea"", ""Sandwiches""]","$0.99 delivery",0.99,"25-40",32.5,10.00,"3106003531",1,3.52,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14298629","-118.25534058","0.5","Din Tai Fung","3098502","https://www.grubhub.com/din-tai-fung-177-caruso-ave-glendale/3098502","177 Caruso Ave","[""Asian"", ""Soup""]","$1.49 delivery",1.49,"35-65",50.0,17.00,"8185515561",13,3.99,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.13620758","-118.35210419","1.87","Bubba Gump Shrimp","2106398","https://www.grubhub.com/bubba-gump-shrimp-1000-universal-studios-blvd-ste-114-universal-city/2106398","1000 Universal Studios Blvd Ste 114","[""Gluten-Free"", ""Salads"", ""Sandwiches"", ""Seafood""]","$2.49 delivery",2.49,"35-55",45.0,10.00,"8187534867",28,3.56,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14469909","-118.25862122","0.51","La Vaca Brazilian Grill","2562423","https://www.grubhub.com/la-vaca-brazilian-grill-1148-glendale-galleria-glendale/2562423","1148 Glendale Galleria","[""Brazilian""]","$1.49 delivery",1.49,"30-45",37.5,10.00,"8182433459",18,3.44,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.13620758","-118.35210419","1.87","Buddy V's Cake Slice","2847594","https://www.grubhub.com/buddy-vs-cake-slice-1000-universal-studios-blvd-universal-city/2847594","1000 Universal Studios Blvd","[""Bakery"", ""Cakes"", ""Dessert""]","$2.49 delivery",2.49,"35-45",40.0,7.25,"8888010253",1,3.52,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14482211259138","-118.25906852944775","0.51","Stone Oven (Glendale)","269613","https://www.grubhub.com/stone-oven-glendale-1136-glendale-galleria-fc04-glendale/269613","1136 Glendale Galleria FC04","[""Lunch Specials"", ""Salads"", ""Sandwiches"", ""Vegetarian""]","$1.49 delivery",1.49,"25-35",30.0,10.00,"8185500312",96,4.18,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.13620758","-118.35210419","1.87","Cinnabon","2359054","https://www.grubhub.com/cinnabon-1000-universal-studios-blvd-ste-103vee-universal-city/2359054","1000 Universal Studios Blvd Ste 103VEE","[""Bakery"", ""Dessert"", ""Snacks""]","$2.49 delivery",2.49,"25-40",32.5,7.25,"8189274197",24,3.90,"2022-04-25 07:01:11","[""OPTED_OUT_OF_SCHEDULED_ORDERS"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14485931","-118.25894166","0.51","Roll Cafe","2912930","https://www.grubhub.com/roll-cafe-2151-galleria-way-glendale/2912930","2151 Galleria Way","[""Shakes"", ""Waffles""]","$1.49 delivery",1.49,"20-40",30.0,10.00,"8183694906",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.17237854","-118.37055207","1.88","Perfect Donuts","2435611","https://www.grubhub.com/perfect-donuts-11009-burbank-blvd-ste-109-north-hollywood/2435611","11009 Burbank Blvd Ste 109","[""Breakfast"", ""Donuts"", ""Sandwiches""]","$2.49 delivery",2.49,"20-25",22.5,10.00,"8187637177",5,3.55,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14485931","-118.2589264","0.51","Gengis Khan","1424731","https://www.grubhub.com/gengis-khan-3213-glendale-galleria-spc-lu01-glendale/1424731","3213 Glendale Galleria Spc LU01","[""Asian"", ""Bowls"", ""Healthy"", ""Vegetarian""]","$1.49 delivery",1.49,"25-35",30.0,10.00,"3104478693",43,4.59,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.17237854","-118.37055207","1.88","Philly Fresh Cheesesteaks","3223308","https://www.grubhub.com/philly-fresh-cheesesteaks-11009-burbank-blvd-los-angeles/3223308","11009 Burbank Blvd","[""Cheesesteaks""]","$2.49 delivery",2.49,"25-45",35.0,5.25,"8189264970",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14320373","-118.25532532","0.51","Lemonade Restaurant","1166842","https://www.grubhub.com/lemonade-restaurant-161-caruso-ave-glendale/1166842","161 Caruso Ave","[""American"", ""Bowls"", ""Dessert"", ""Healthy"", ""Salads"", ""Sandwiches"", ""Seafood"", ""Soup"", ""Vegan"", ""Vegetarian""]","$1.49 delivery",1.49,"25-45",35.0,5.25,"8188603777",115,4.02,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91204","34.1377656","-118.2614332","347 Riverdale Dr, Glendale, CA 91204, USA","CA","Glendale","LA","$0 with GH+","34.14345932","-118.25558472","0.52","Pressed Retail","899986","https://www.grubhub.com/pressed-retail-132-caruso-ave-glendale/899986","132 Caruso Ave","[""Breakfast"", ""Healthy"", ""Smoothies and Juices""]","$1.49 delivery",1.49,"20-40",30.0,10.00,"8182472034",52,4.49,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.17237854","-118.37055207","1.88","Super Smash Burgers","3049402","https://www.grubhub.com/super-smash-burgers-11009-burbank-boulevard-north-hollywood/3049402","11009 Burbank Boulevard","[""American"", ""Classic"", ""Fast Food"", ""Hamburgers"", ""Sandwiches""]","$2.49 delivery",2.49,"25-40",32.5,5.25,"3235121557",1,3.52,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.17237854","-118.37055207","1.88","Big Phil's Cheesesteaks","3071237","https://www.grubhub.com/big-phils-cheesesteaks-11009-burbank-boulevard-north-hollywood/3071237","11009 Burbank Boulevard","[""American"", ""Cheesesteaks"", ""Fast Food"", ""Sandwiches""]","$2.49 delivery",2.49,"30-45",37.5,5.25,"8185794070",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.17237854","-118.37055207","1.88","Philly King","3070763","https://www.grubhub.com/philly-king-11009-burbank-blvd-los-angeles/3070763","11009 Burbank Blvd","[""American"", ""Cheesesteaks"", ""Fast Food"", ""Sandwiches""]","$2.49 delivery",2.49,"25-40",32.5,5.25,"8185794070",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.17237854","-118.37055207","1.88","Brooklyn Calzones","3224288","https://www.grubhub.com/brooklyn-calzones-11009-burbank-blvd-los-angeles/3224288","11009 Burbank Blvd","[""Calzones""]","$2.49 delivery",2.49,"20-40",30.0,5.25,"8189264970",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"91505","34.1615135","-118.3403506","850 Evergreen St, Burbank, CA 91505, USA","CA","Burbank","LA","$0 with GH+","34.17237854","-118.37055207","1.88","Delivery Boy Pizza","3049315","https://www.grubhub.com/delivery-boy-pizza-11009-burbank-boulevard-north-hollywood/3049315","11009 Burbank Boulevard","[""Pasta"", ""Pizza"", ""Sandwiches""]","$2.49 delivery",2.49,"25-40",32.5,5.25,"3235121557",2,3.58,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","$0 with GH+","40.7537811","-73.9153189","1.79","Sushi X ","277295","https://www.grubhub.com/sushi-x-47-15-northern-blvd-long-island-city/277295","47-15 Northern Blvd","[""Asian"", ""Japanese"", ""Lunch Specials"", ""Sushi""]","$3.49 delivery",3.49,"30-45",37.5,5.25,"7187289600",1060,4.58,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","$0 with GH+","40.75284957","-73.9048462","1.79","Mamajuana Cafe of Woodside","522170","https://www.grubhub.com/mamajuana-cafe-of-woodside-3315-56th-st-woodside/522170","3315 56th St","[""Latin American"", ""Lunch Specials""]","$3.49 delivery",3.49,"30-80",55.0,5.25,"7185656454",100,3.83,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","$0 with GH+","40.76367","-73.878685","1.8","Airways Pizza, Gyro & Restaurant","74330","https://www.grubhub.com/airways-pizza-gyro--restaurant-9013-astoria-blvd-east-elmhurst/74330","9013 Astoria Blvd","[""American"", ""Hamburgers"", ""Lunch Specials"", ""Pasta"", ""Pizza"", ""Sandwiches"", ""Seafood""]","$1.99 delivery",1.99,"30-50",40.0,0.00,"7187795548",1802,4.13,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","$0 with GH+","40.75844192","-73.9280243","1.8","Pho Sho","3265082","https://www.grubhub.com/pho-sho-34-39-31st-st-queens/3265082","34-39 31st St","[""Noodles"", ""Pho"", ""Vegetarian""]","$3.49 delivery",3.49,"30-35",32.5,5.25,"3473639171",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","","40.75844192","-73.9280243","1.8","T-Swirl Crepe","3211394","https://www.grubhub.com/t-swirl-crepe-34-39-31st-st-ste-2c-queens/3211394","34-39 31st St STE 2C","[""American"", ""Coffee and Tea"", ""Crepes""]","$3.49 delivery",3.49,"30-35",32.5,10.00,"3473639171",0,0.00,"2022-04-25 07:01:11","","GRUBHUB"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","$0 with GH+","40.75844192","-73.9280243","1.8","Astoria Shun","3207583","https://www.grubhub.com/astoria-shun-34-39-31st-st-queens/3207583","34-39 31st St","[""Chicken"", ""Salads"", ""Seafood""]","$3.49 delivery",3.49,"30-35",32.5,5.25,"3473639171",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","$0 with GH+","40.75844192","-73.9280243","1.8","Seafood Boil","3208252","https://www.grubhub.com/seafood-boil-34-39-31st-street-ste-2a-queens/3208252","34-39 31st Street STE 2A","[""Salads"", ""Seafood"", ""Soup""]","$3.49 delivery",3.49,"30-35",32.5,5.25,"3473639171",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","$0 with GH+","40.75844192","-73.9280243","1.8","The Sea Box","3206145","https://www.grubhub.com/the-sea-box-34-39-31st-st-queens/3206145","34-39 31st St","[""Asian"", ""Dessert"", ""Ramen""]","$3.49 delivery",3.49,"30-35",32.5,5.25,"3473639171",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"11105","40.7787902","-73.9065883","20,57 27th St, Astoria, NY 11105, USA","NY","Astoria","NY","$0 with GH+","40.75844192","-73.9280243","1.8","Dim Sum Garden","3207582","https://www.grubhub.com/dim-sum-garden-34-39-31st-street-ste-2b-queens/3207582","34-39 31st Street STE 2B","[""Chicken"", ""Dim Sum"", ""Ramen""]","$3.49 delivery",3.49,"30-35",32.5,5.25,"3473639171",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
